,Unnamed: 0,temperature (K),x(1),x(2),ln_gamma_1,ln_gamma_2,cas_number_1,cas_number_2,names_1,names_2,SMILES_x,NAME_x,boilingPoint[K]_x,cas_number_x,SMILES_y,NAME_y,boilingPoint[K]_y,cas_number_y
824,824,298.15,1.0,0.0,0.0,-0.13673603,108-88-3,97-63-2,toluene,ethylmethacrylate,Cc1ccccc1,toluene,383.75,108-88-3,C=C(C)C(=O)OC,ethyl methacrylate,390.15,97-63-2
825,825,298.15,0.0,1.0,1.91359048,0.0,67-66-3,67-71-0,chcl3,dimethylsulfone,ClC(Cl)Cl,chloroform,334.15,67-66-3,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
826,826,298.15,0.1,0.9,1.24747552,0.03358838,67-66-3,67-71-0,chcl3,dimethylsulfone,ClC(Cl)Cl,chloroform,334.15,67-66-3,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
827,827,298.15,0.2,0.8,0.80633138,0.10974361,67-66-3,67-71-0,chcl3,dimethylsulfone,ClC(Cl)Cl,chloroform,334.15,67-66-3,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
828,828,298.15,0.3,0.7,0.5539656,0.19238817,67-66-3,67-71-0,chcl3,dimethylsulfone,ClC(Cl)Cl,chloroform,334.15,67-66-3,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
829,829,298.15,0.4,0.6,0.43445686,0.25498383,67-66-3,67-71-0,chcl3,dimethylsulfone,ClC(Cl)Cl,chloroform,334.15,67-66-3,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
830,830,298.15,0.5,0.5,0.40690354,0.27579949,67-66-3,67-71-0,chcl3,dimethylsulfone,ClC(Cl)Cl,chloroform,334.15,67-66-3,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
831,831,298.15,0.6,0.4,0.4293947,0.24615613,67-66-3,67-71-0,chcl3,dimethylsulfone,ClC(Cl)Cl,chloroform,334.15,67-66-3,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
832,832,298.15,0.7,0.3,0.46392585,0.18220902,67-66-3,67-71-0,chcl3,dimethylsulfone,ClC(Cl)Cl,chloroform,334.15,67-66-3,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
833,833,298.15,0.8,0.2,0.39076483,0.43286522,67-66-3,67-71-0,chcl3,dimethylsulfone,ClC(Cl)Cl,chloroform,334.15,67-66-3,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
834,834,298.15,0.9,0.1,0.11449504,2.09071326,67-66-3,67-71-0,chcl3,dimethylsulfone,ClC(Cl)Cl,chloroform,334.15,67-66-3,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
835,835,298.15,1.0,0.0,0.0,4.15412771,67-66-3,67-71-0,chcl3,dimethylsulfone,ClC(Cl)Cl,chloroform,334.15,67-66-3,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
836,836,298.15,0.0,1.0,3.84195093,0.0,75-05-8,110-54-3,acetonitrile,hexane,CC#N,acetonitrile,355.15,75-05-8,CCCCCC,hexane,341.85,110-54-3
837,837,298.15,0.1,0.9,2.71849683,0.05386841,75-05-8,110-54-3,acetonitrile,hexane,CC#N,acetonitrile,355.15,75-05-8,CCCCCC,hexane,341.85,110-54-3
838,838,298.15,0.2,0.8,2.01101272,0.17682211,75-05-8,110-54-3,acetonitrile,hexane,CC#N,acetonitrile,355.15,75-05-8,CCCCCC,hexane,341.85,110-54-3
839,839,298.15,0.3,0.7,1.4876893,0.35019044,75-05-8,110-54-3,acetonitrile,hexane,CC#N,acetonitrile,355.15,75-05-8,CCCCCC,hexane,341.85,110-54-3
840,840,298.15,0.4,0.6,1.07980518,0.56909607,75-05-8,110-54-3,acetonitrile,hexane,CC#N,acetonitrile,355.15,75-05-8,CCCCCC,hexane,341.85,110-54-3
841,841,298.15,0.5,0.5,0.75685741,0.83282401,75-05-8,110-54-3,acetonitrile,hexane,CC#N,acetonitrile,355.15,75-05-8,CCCCCC,hexane,341.85,110-54-3
842,842,298.15,0.6,0.4,0.50157039,1.1446516,75-05-8,110-54-3,acetonitrile,hexane,CC#N,acetonitrile,355.15,75-05-8,CCCCCC,hexane,341.85,110-54-3
843,843,298.15,0.7,0.3,0.30065172,1.51848278,75-05-8,110-54-3,acetonitrile,hexane,CC#N,acetonitrile,355.15,75-05-8,CCCCCC,hexane,341.85,110-54-3
844,844,298.15,0.8,0.2,0.14503202,1.98797412,75-05-8,110-54-3,acetonitrile,hexane,CC#N,acetonitrile,355.15,75-05-8,CCCCCC,hexane,341.85,110-54-3
845,845,298.15,0.9,0.1,0.04063897,2.58580543,75-05-8,110-54-3,acetonitrile,hexane,CC#N,acetonitrile,355.15,75-05-8,CCCCCC,hexane,341.85,110-54-3
846,846,298.15,1.0,0.0,0.0,3.40322847,75-05-8,110-54-3,acetonitrile,hexane,CC#N,acetonitrile,355.15,75-05-8,CCCCCC,hexane,341.85,110-54-3
847,847,298.15,0.0,1.0,-0.33544022,0.0,67-66-3,67-64-1,chcl3,propanone,ClC(Cl)Cl,chloroform,334.15,67-66-3,CC(C)=O,acetone,329.15,67-64-1
848,848,298.15,0.1,0.9,-0.3683035,0.00082429,67-66-3,67-64-1,chcl3,propanone,ClC(Cl)Cl,chloroform,334.15,67-66-3,CC(C)=O,acetone,329.15,67-64-1
849,849,298.15,0.2,0.8,-0.34933851,-0.00329065,67-66-3,67-64-1,chcl3,propanone,ClC(Cl)Cl,chloroform,334.15,67-66-3,CC(C)=O,acetone,329.15,67-64-1
850,850,298.15,0.3,0.7,-0.30065873,-0.02029992,67-66-3,67-64-1,chcl3,propanone,ClC(Cl)Cl,chloroform,334.15,67-66-3,CC(C)=O,acetone,329.15,67-64-1
851,851,298.15,0.4,0.6,-0.23012743,-0.0593231,67-66-3,67-64-1,chcl3,propanone,ClC(Cl)Cl,chloroform,334.15,67-66-3,CC(C)=O,acetone,329.15,67-64-1
852,852,298.15,0.5,0.5,-0.14807321,-0.12768781,67-66-3,67-64-1,chcl3,propanone,ClC(Cl)Cl,chloroform,334.15,67-66-3,CC(C)=O,acetone,329.15,67-64-1
853,853,298.15,0.6,0.4,-0.08398061,-0.20623907,67-66-3,67-64-1,chcl3,propanone,ClC(Cl)Cl,chloroform,334.15,67-66-3,CC(C)=O,acetone,329.15,67-64-1
854,854,298.15,0.7,0.3,-0.06760442,-0.23579215,67-66-3,67-64-1,chcl3,propanone,ClC(Cl)Cl,chloroform,334.15,67-66-3,CC(C)=O,acetone,329.15,67-64-1
855,855,298.15,0.8,0.2,-0.04943662,-0.29631565,67-66-3,67-64-1,chcl3,propanone,ClC(Cl)Cl,chloroform,334.15,67-66-3,CC(C)=O,acetone,329.15,67-64-1
856,856,298.15,0.9,0.1,-0.01466487,-0.50025283,67-66-3,67-64-1,chcl3,propanone,ClC(Cl)Cl,chloroform,334.15,67-66-3,CC(C)=O,acetone,329.15,67-64-1
857,857,298.15,1.0,0.0,0.0,-0.77182744,67-66-3,67-64-1,chcl3,propanone,ClC(Cl)Cl,chloroform,334.15,67-66-3,CC(C)=O,acetone,329.15,67-64-1
858,858,298.15,0.0,1.0,0.53974043,0.0,502-42-1,142-96-1,cycloheptanone,di-n-butylether,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1,CCCCOCCCC,dibutyl ether,414.15,142-96-1
859,859,298.15,0.1,0.9,0.45536886,0.00459916,502-42-1,142-96-1,cycloheptanone,di-n-butylether,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1,CCCCOCCCC,dibutyl ether,414.15,142-96-1
860,860,298.15,0.2,0.8,0.37042003,0.01970233,502-42-1,142-96-1,cycloheptanone,di-n-butylether,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1,CCCCOCCCC,dibutyl ether,414.15,142-96-1
861,861,298.15,0.3,0.7,0.29063096,0.04638881,502-42-1,142-96-1,cycloheptanone,di-n-butylether,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1,CCCCOCCCC,dibutyl ether,414.15,142-96-1
862,862,298.15,0.4,0.6,0.21866024,0.08523755,502-42-1,142-96-1,cycloheptanone,di-n-butylether,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1,CCCCOCCCC,dibutyl ether,414.15,142-96-1
863,863,298.15,0.5,0.5,0.15575245,0.13683211,502-42-1,142-96-1,cycloheptanone,di-n-butylether,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1,CCCCOCCCC,dibutyl ether,414.15,142-96-1
864,864,298.15,0.6,0.4,0.10259226,0.20202119,502-42-1,142-96-1,cycloheptanone,di-n-butylether,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1,CCCCOCCCC,dibutyl ether,414.15,142-96-1
865,865,298.15,0.7,0.3,0.0596579,0.28216167,502-42-1,142-96-1,cycloheptanone,di-n-butylether,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1,CCCCOCCCC,dibutyl ether,414.15,142-96-1
866,866,298.15,0.8,0.2,0.02751921,0.37934524,502-42-1,142-96-1,cycloheptanone,di-n-butylether,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1,CCCCOCCCC,dibutyl ether,414.15,142-96-1
867,867,298.15,0.9,0.1,0.00711511,0.49673532,502-42-1,142-96-1,cycloheptanone,di-n-butylether,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1,CCCCOCCCC,dibutyl ether,414.15,142-96-1
868,868,298.15,1.0,0.0,0.0,0.63884504,502-42-1,142-96-1,cycloheptanone,di-n-butylether,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1,CCCCOCCCC,dibutyl ether,414.15,142-96-1
869,869,298.15,0.0,1.0,8.49757789,0.0,67-71-0,110-54-3,dimethylsulfone,hexane,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0,CCCCCC,hexane,341.85,110-54-3
870,870,298.15,0.1,0.9,5.07135659,0.13827478,67-71-0,110-54-3,dimethylsulfone,hexane,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0,CCCCCC,hexane,341.85,110-54-3
871,871,298.15,0.2,0.8,3.63343017,0.38577715,67-71-0,110-54-3,dimethylsulfone,hexane,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0,CCCCCC,hexane,341.85,110-54-3
872,872,298.15,0.3,0.7,2.68011412,0.70054396,67-71-0,110-54-3,dimethylsulfone,hexane,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0,CCCCCC,hexane,341.85,110-54-3
873,873,298.15,0.4,0.6,1.98142977,1.07504017,67-71-0,110-54-3,dimethylsulfone,hexane,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0,CCCCCC,hexane,341.85,110-54-3
874,874,298.15,0.5,0.5,1.43709742,1.51987564,67-71-0,110-54-3,dimethylsulfone,hexane,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0,CCCCCC,hexane,341.85,110-54-3
875,875,298.15,0.6,0.4,0.98945694,2.06765271,67-71-0,110-54-3,dimethylsulfone,hexane,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0,CCCCCC,hexane,341.85,110-54-3
876,876,298.15,0.7,0.3,0.62287128,2.75002409,67-71-0,110-54-3,dimethylsulfone,hexane,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0,CCCCCC,hexane,341.85,110-54-3
877,877,298.15,0.8,0.2,0.33163443,3.6301216,67-71-0,110-54-3,dimethylsulfone,hexane,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0,CCCCCC,hexane,341.85,110-54-3
878,878,298.15,0.9,0.1,0.10768591,4.92869445,67-71-0,110-54-3,dimethylsulfone,hexane,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0,CCCCCC,hexane,341.85,110-54-3
879,879,298.15,1.0,0.0,0.0,7.16949871,67-71-0,110-54-3,dimethylsulfone,hexane,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0,CCCCCC,hexane,341.85,110-54-3
880,880,298.15,0.0,1.0,6.19873497,0.0,110-82-7,67-71-0,cyclohexane,dimethylsulfone,C1CCCCC1,cyclohexane,353.9,110-82-7,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
881,881,298.15,0.1,0.9,4.44639455,0.08564577,110-82-7,67-71-0,cyclohexane,dimethylsulfone,C1CCCCC1,cyclohexane,353.9,110-82-7,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
882,882,298.15,0.2,0.8,3.35447717,0.27449648,110-82-7,67-71-0,cyclohexane,dimethylsulfone,C1CCCCC1,cyclohexane,353.9,110-82-7,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
883,883,298.15,0.3,0.7,2.59216019,0.52683697,110-82-7,67-71-0,cyclohexane,dimethylsulfone,C1CCCCC1,cyclohexane,353.9,110-82-7,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
884,884,298.15,0.4,0.6,1.9888861,0.85134662,110-82-7,67-71-0,cyclohexane,dimethylsulfone,C1CCCCC1,cyclohexane,353.9,110-82-7,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
885,885,298.15,0.5,0.5,1.48564122,1.26323764,110-82-7,67-71-0,cyclohexane,dimethylsulfone,C1CCCCC1,cyclohexane,353.9,110-82-7,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
886,886,298.15,0.6,0.4,1.06576268,1.77736024,110-82-7,67-71-0,cyclohexane,dimethylsulfone,C1CCCCC1,cyclohexane,353.9,110-82-7,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
887,887,298.15,0.7,0.3,0.70678803,2.44762557,110-82-7,67-71-0,cyclohexane,dimethylsulfone,C1CCCCC1,cyclohexane,353.9,110-82-7,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
888,888,298.15,0.8,0.2,0.39758471,3.38534702,110-82-7,67-71-0,cyclohexane,dimethylsulfone,C1CCCCC1,cyclohexane,353.9,110-82-7,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
889,889,298.15,0.9,0.1,0.14666183,4.84673465,110-82-7,67-71-0,cyclohexane,dimethylsulfone,C1CCCCC1,cyclohexane,353.9,110-82-7,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
890,890,298.15,1.0,0.0,0.0,8.58328603,110-82-7,67-71-0,cyclohexane,dimethylsulfone,C1CCCCC1,cyclohexane,353.9,110-82-7,CS(C)(=O)=O,dimethyl sulfone,511.15,67-71-0
891,891,298.15,0.0,1.0,1.08423987,0.0,67-66-3,67-56-1,chcl3,methanol,ClC(Cl)Cl,chloroform,334.15,67-66-3,CO,methanol,337.85,67-56-1
892,892,298.15,0.1,0.9,0.88984168,0.00959914,67-66-3,67-56-1,chcl3,methanol,ClC(Cl)Cl,chloroform,334.15,67-66-3,CO,methanol,337.85,67-56-1
893,893,298.15,0.2,0.8,0.75322036,0.03324897,67-66-3,67-56-1,chcl3,methanol,ClC(Cl)Cl,chloroform,334.15,67-66-3,CO,methanol,337.85,67-56-1
894,894,298.15,0.3,0.7,0.64348448,0.06971929,67-66-3,67-56-1,chcl3,methanol,ClC(Cl)Cl,chloroform,334.15,67-66-3,CO,methanol,337.85,67-56-1
895,895,298.15,0.4,0.6,0.54074715,0.12532074,67-66-3,67-56-1,chcl3,methanol,ClC(Cl)Cl,chloroform,334.15,67-66-3,CO,methanol,337.85,67-56-1
896,896,298.15,0.5,0.5,0.43637364,0.21130913,67-66-3,67-56-1,chcl3,methanol,ClC(Cl)Cl,chloroform,334.15,67-66-3,CO,methanol,337.85,67-56-1
897,897,298.15,0.6,0.4,0.33174336,0.34011526,67-66-3,67-56-1,chcl3,methanol,ClC(Cl)Cl,chloroform,334.15,67-66-3,CO,methanol,337.85,67-56-1
898,898,298.15,0.7,0.3,0.23102506,0.5289112,67-66-3,67-56-1,chcl3,methanol,ClC(Cl)Cl,chloroform,334.15,67-66-3,CO,methanol,337.85,67-56-1
899,899,298.15,0.8,0.2,0.13742899,0.81404429,67-66-3,67-56-1,chcl3,methanol,ClC(Cl)Cl,chloroform,334.15,67-66-3,CO,methanol,337.85,67-56-1
900,900,298.15,0.9,0.1,0.05421497,1.30303806,67-66-3,67-56-1,chcl3,methanol,ClC(Cl)Cl,chloroform,334.15,67-66-3,CO,methanol,337.85,67-56-1
901,901,298.15,1.0,0.0,0.0,2.78401025,67-66-3,67-56-1,chcl3,methanol,ClC(Cl)Cl,chloroform,334.15,67-66-3,CO,methanol,337.85,67-56-1
902,902,298.15,0.0,1.0,1.55731734,0.0,64-17-5,142-96-1,ethanol,di-n-butylether,CCO,ethanol,351.52,64-17-5,CCCCOCCCC,dibutyl ether,414.15,142-96-1
903,903,298.15,0.1,0.9,1.12543911,0.0210496,64-17-5,142-96-1,ethanol,di-n-butylether,CCO,ethanol,351.52,64-17-5,CCCCOCCCC,dibutyl ether,414.15,142-96-1
904,904,298.15,0.2,0.8,0.86235959,0.06809518,64-17-5,142-96-1,ethanol,di-n-butylether,CCO,ethanol,351.52,64-17-5,CCCCOCCCC,dibutyl ether,414.15,142-96-1
905,905,298.15,0.3,0.7,0.6728653,0.1333609,64-17-5,142-96-1,ethanol,di-n-butylether,CCO,ethanol,351.52,64-17-5,CCCCOCCCC,dibutyl ether,414.15,142-96-1
906,906,298.15,0.4,0.6,0.52118873,0.21806696,64-17-5,142-96-1,ethanol,di-n-butylether,CCO,ethanol,351.52,64-17-5,CCCCOCCCC,dibutyl ether,414.15,142-96-1
907,907,298.15,0.5,0.5,0.3913938,0.32785069,64-17-5,142-96-1,ethanol,di-n-butylether,CCO,ethanol,351.52,64-17-5,CCCCOCCCC,dibutyl ether,414.15,142-96-1
908,908,298.15,0.6,0.4,0.27673153,0.47196006,64-17-5,142-96-1,ethanol,di-n-butylether,CCO,ethanol,351.52,64-17-5,CCCCOCCCC,dibutyl ether,414.15,142-96-1
909,909,298.15,0.7,0.3,0.17546468,0.66442584,64-17-5,142-96-1,ethanol,di-n-butylether,CCO,ethanol,351.52,64-17-5,CCCCOCCCC,dibutyl ether,414.15,142-96-1
910,910,298.15,0.8,0.2,0.0897039,0.92699278,64-17-5,142-96-1,ethanol,di-n-butylether,CCO,ethanol,351.52,64-17-5,CCCCOCCCC,dibutyl ether,414.15,142-96-1
911,911,298.15,0.9,0.1,0.02629176,1.29457011,64-17-5,142-96-1,ethanol,di-n-butylether,CCO,ethanol,351.52,64-17-5,CCCCOCCCC,dibutyl ether,414.15,142-96-1
912,912,298.15,1.0,0.0,0.0,1.82335797,64-17-5,142-96-1,ethanol,di-n-butylether,CCO,ethanol,351.52,64-17-5,CCCCOCCCC,dibutyl ether,414.15,142-96-1
913,913,298.15,0.0,1.0,0.54024312,0.0,64-17-5,502-42-1,ethanol,cycloheptanone,CCO,ethanol,351.52,64-17-5,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
914,914,298.15,0.1,0.9,0.39346566,0.00676633,64-17-5,502-42-1,ethanol,cycloheptanone,CCO,ethanol,351.52,64-17-5,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
915,915,298.15,0.2,0.8,0.29978413,0.02286042,64-17-5,502-42-1,ethanol,cycloheptanone,CCO,ethanol,351.52,64-17-5,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
916,916,298.15,0.3,0.7,0.22767209,0.04653605,64-17-5,502-42-1,ethanol,cycloheptanone,CCO,ethanol,351.52,64-17-5,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
917,917,298.15,0.4,0.6,0.16898028,0.07781989,64-17-5,502-42-1,ethanol,cycloheptanone,CCO,ethanol,351.52,64-17-5,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
918,918,298.15,0.5,0.5,0.11990181,0.1176772,64-17-5,502-42-1,ethanol,cycloheptanone,CCO,ethanol,351.52,64-17-5,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
919,919,298.15,0.6,0.4,0.078873,0.16752867,64-17-5,502-42-1,ethanol,cycloheptanone,CCO,ethanol,351.52,64-17-5,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
920,920,298.15,0.7,0.3,0.0456136,0.22897507,64-17-5,502-42-1,ethanol,cycloheptanone,CCO,ethanol,351.52,64-17-5,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
921,921,298.15,0.8,0.2,0.0206905,0.30332184,64-17-5,502-42-1,ethanol,cycloheptanone,CCO,ethanol,351.52,64-17-5,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
922,922,298.15,0.9,0.1,0.00519137,0.39034424,64-17-5,502-42-1,ethanol,cycloheptanone,CCO,ethanol,351.52,64-17-5,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
923,923,298.15,1.0,0.0,0.0,0.48535321,64-17-5,502-42-1,ethanol,cycloheptanone,CCO,ethanol,351.52,64-17-5,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
924,924,298.15,0.0,1.0,2.22897547,0.0,110-82-7,67-64-1,cyclohexane,propanone,C1CCCCC1,cyclohexane,353.9,110-82-7,CC(C)=O,acetone,329.15,67-64-1
925,925,298.15,0.1,0.9,1.74131951,0.02509068,110-82-7,67-64-1,cyclohexane,propanone,C1CCCCC1,cyclohexane,353.9,110-82-7,CC(C)=O,acetone,329.15,67-64-1
926,926,298.15,0.2,0.8,1.33439179,0.09641761,110-82-7,67-64-1,cyclohexane,propanone,C1CCCCC1,cyclohexane,353.9,110-82-7,CC(C)=O,acetone,329.15,67-64-1
927,927,298.15,0.3,0.7,1.00360822,0.20616543,110-82-7,67-64-1,cyclohexane,propanone,C1CCCCC1,cyclohexane,353.9,110-82-7,CC(C)=O,acetone,329.15,67-64-1
928,928,298.15,0.4,0.6,0.74329465,0.34585372,110-82-7,67-64-1,cyclohexane,propanone,C1CCCCC1,cyclohexane,353.9,110-82-7,CC(C)=O,acetone,329.15,67-64-1
929,929,298.15,0.5,0.5,0.53751175,0.51402764,110-82-7,67-64-1,cyclohexane,propanone,C1CCCCC1,cyclohexane,353.9,110-82-7,CC(C)=O,acetone,329.15,67-64-1
930,930,298.15,0.6,0.4,0.36877063,0.72061752,110-82-7,67-64-1,cyclohexane,propanone,C1CCCCC1,cyclohexane,353.9,110-82-7,CC(C)=O,acetone,329.15,67-64-1
931,931,298.15,0.7,0.3,0.22814495,0.98286125,110-82-7,67-64-1,cyclohexane,propanone,C1CCCCC1,cyclohexane,353.9,110-82-7,CC(C)=O,acetone,329.15,67-64-1
932,932,298.15,0.8,0.2,0.11457054,1.32609237,110-82-7,67-64-1,cyclohexane,propanone,C1CCCCC1,cyclohexane,353.9,110-82-7,CC(C)=O,acetone,329.15,67-64-1
933,933,298.15,0.9,0.1,0.03347319,1.79231789,110-82-7,67-64-1,cyclohexane,propanone,C1CCCCC1,cyclohexane,353.9,110-82-7,CC(C)=O,acetone,329.15,67-64-1
934,934,298.15,1.0,0.0,0.0,2.46352692,110-82-7,67-64-1,cyclohexane,propanone,C1CCCCC1,cyclohexane,353.9,110-82-7,CC(C)=O,acetone,329.15,67-64-1
935,935,298.15,0.0,1.0,1.59841343,0.0,108-88-3,75-05-8,toluene,acetonitrile,Cc1ccccc1,toluene,383.75,108-88-3,CC#N,acetonitrile,355.15,75-05-8
936,936,298.15,0.1,0.9,1.2186847,0.01970251,108-88-3,75-05-8,toluene,acetonitrile,Cc1ccccc1,toluene,383.75,108-88-3,CC#N,acetonitrile,355.15,75-05-8
937,937,298.15,0.2,0.8,0.91892947,0.0719574,108-88-3,75-05-8,toluene,acetonitrile,Cc1ccccc1,toluene,383.75,108-88-3,CC#N,acetonitrile,355.15,75-05-8
938,938,298.15,0.3,0.7,0.68446075,0.14971041,108-88-3,75-05-8,toluene,acetonitrile,Cc1ccccc1,toluene,383.75,108-88-3,CC#N,acetonitrile,355.15,75-05-8
939,939,298.15,0.4,0.6,0.49574681,0.25112252,108-88-3,75-05-8,toluene,acetonitrile,Cc1ccccc1,toluene,383.75,108-88-3,CC#N,acetonitrile,355.15,75-05-8
940,940,298.15,0.5,0.5,0.34201002,0.37683965,108-88-3,75-05-8,toluene,acetonitrile,Cc1ccccc1,toluene,383.75,108-88-3,CC#N,acetonitrile,355.15,75-05-8
941,941,298.15,0.6,0.4,0.2183529,0.5279955,108-88-3,75-05-8,toluene,acetonitrile,Cc1ccccc1,toluene,383.75,108-88-3,CC#N,acetonitrile,355.15,75-05-8
942,942,298.15,0.7,0.3,0.12263833,0.70583821,108-88-3,75-05-8,toluene,acetonitrile,Cc1ccccc1,toluene,383.75,108-88-3,CC#N,acetonitrile,355.15,75-05-8
943,943,298.15,0.8,0.2,0.05421605,0.91124669,108-88-3,75-05-8,toluene,acetonitrile,Cc1ccccc1,toluene,383.75,108-88-3,CC#N,acetonitrile,355.15,75-05-8
944,944,298.15,0.9,0.1,0.01333849,1.14291584,108-88-3,75-05-8,toluene,acetonitrile,Cc1ccccc1,toluene,383.75,108-88-3,CC#N,acetonitrile,355.15,75-05-8
945,945,298.15,1.0,0.0,0.0,1.39591298,108-88-3,75-05-8,toluene,acetonitrile,Cc1ccccc1,toluene,383.75,108-88-3,CC#N,acetonitrile,355.15,75-05-8
946,946,298.15,0.0,1.0,-0.19815077,0.0,75-29-6,502-42-1,2-chloropropane,cycloheptanone,CC(C)Cl,isopropyl chloride,308.89,75-29-6,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
947,947,298.15,0.1,0.9,-0.17004565,-0.00160358,75-29-6,502-42-1,2-chloropropane,cycloheptanone,CC(C)Cl,isopropyl chloride,308.89,75-29-6,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
948,948,298.15,0.2,0.8,-0.14255542,-0.00659109,75-29-6,502-42-1,2-chloropropane,cycloheptanone,CC(C)Cl,isopropyl chloride,308.89,75-29-6,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
949,949,298.15,0.3,0.7,-0.1159862,-0.01560543,75-29-6,502-42-1,2-chloropropane,cycloheptanone,CC(C)Cl,isopropyl chloride,308.89,75-29-6,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
950,950,298.15,0.4,0.6,-0.0907147,-0.02939825,75-29-6,502-42-1,2-chloropropane,cycloheptanone,CC(C)Cl,isopropyl chloride,308.89,75-29-6,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
951,951,298.15,0.5,0.5,-0.06718342,-0.04887702,75-29-6,502-42-1,2-chloropropane,cycloheptanone,CC(C)Cl,isopropyl chloride,308.89,75-29-6,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
952,952,298.15,0.6,0.4,-0.04594246,-0.07511545,75-29-6,502-42-1,2-chloropropane,cycloheptanone,CC(C)Cl,isopropyl chloride,308.89,75-29-6,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
953,953,298.15,0.7,0.3,-0.02766654,-0.10942009,75-29-6,502-42-1,2-chloropropane,cycloheptanone,CC(C)Cl,isopropyl chloride,308.89,75-29-6,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
954,954,298.15,0.8,0.2,-0.0131965,-0.15333979,75-29-6,502-42-1,2-chloropropane,cycloheptanone,CC(C)Cl,isopropyl chloride,308.89,75-29-6,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
955,955,298.15,0.9,0.1,-0.00354495,-0.20877539,75-29-6,502-42-1,2-chloropropane,cycloheptanone,CC(C)Cl,isopropyl chloride,308.89,75-29-6,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
956,956,298.15,1.0,0.0,0.0,-0.27809957,75-29-6,502-42-1,2-chloropropane,cycloheptanone,CC(C)Cl,isopropyl chloride,308.89,75-29-6,O=C1CCCCCC1,cycloheptanone,452.15,502-42-1
