InChIKey,smiles_canon,LogS,occurence,solvent_id,solute_id,hybrid_class
HVHVTGIAAGQNOB-UHFFFAOYSA-N,NC(=O)Nc1ccc([As](Sc2ccccc2C(=O)O)Sc2ccccc2C(=O)O)cc1,-6.267864428,1.0,solvent_844,solute_6457,"polar,large"
IATJMLPKUHHHKY-HYMTUZTBSA-N,CCC(C)CCN1CCC23CCCCC2C1Cc1ccc(OC)cc13.O=C(O)C(O)C(O)C(=O)O,-6.263499165,1.0,solvent_844,solute_6458,"polar,large"
YMSBFNUBFGRJNW-UHFFFAOYSA-N,C=CC[NH+]1CCc2cc(OC)c(OC)cc2C1CCc1ccc(Cl)cc1.[Cl-],-6.262741533,1.0,solvent_844,solute_6459,"polar,large"
JLZIDTSPQVEYJQ-UHFFFAOYSA-N,Cl.SCCNCCCCCCCCCCOc1ccc(Br)cn1,-6.26190481,1.0,solvent_844,solute_6460,"polar,large"
KRRMOOMFGMSJHJ-UHFFFAOYSA-N,Cc1ccccc1C(=O)Oc1ccc(N(CCCl)CCCl)cc1,-6.261299857,1.0,solvent_844,solute_6461,"polar,large"
ZBGALQUZONQCFB-UHFFFAOYSA-N,Cc1ccc(C(=O)Oc2ccc(N(CCCl)CCCl)cc2)cc1,-6.261299857,1.0,solvent_844,solute_6462,"polar,large"
HGHUDOBKZDREKS-UHFFFAOYSA-N,CCC1(CC)OC(CCCN(C)C)(c2ccccc2C)c2ccccc21.Cl,-6.260443168,1.0,solvent_844,solute_6463,"non-polar,large"
JCDADBBKUHSPFI-UHFFFAOYSA-N,COC1CCN(CCCN2c3ccccc3Sc3ccc(C(C)=O)cc32)CC1,-6.259840376,1.0,solvent_844,solute_6464,"polar,large"
OTCCTHBQSGSBNA-UHFFFAOYSA-N,O=C(Oc1ccc(N(CCCl)CCCl)cc1)c1cccc([N+](=O)[O-])c1,-6.253040071,1.0,solvent_844,solute_6465,"polar,large"
SZLXDDJXOGZPON-RZWQWLLSSA-N,CSc1ccc(C(=O)CN2CCC34CCCCC3C2Cc2ccc(O)cc24)cc1.Cl,-6.252960633,1.0,solvent_844,solute_6466,"polar,large"
QFVDKARCPMTZCS-UHFFFAOYSA-N,CN(C)c1ccc(C(O)(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1,-6.234529547,1.0,solvent_844,solute_6467,"polar,large"
QAQQSUVDOHQMHB-UHFFFAOYSA-N,CCCCCCOc1ccc(C(=O)OCCCN2CCCCC2C)cc1,-6.233857081,1.0,solvent_844,solute_6468,"polar,large"
QXMJKFZFEVGIQU-UHFFFAOYSA-N,CN(C)c1ccc(CNCC2CCC(CNCc3ccc(N(C)C)cc3)CC2)cc1.Cl.Cl.Cl.Cl,-6.231991559,1.0,solvent_844,solute_6469,"polar,large"
ZIIRLGTXQOPAQY-LIXABZRUSA-N,COc1ccc(CCN2CCC34CCCCC3C2Cc2ccc(OC)cc24)cc1.Cl,-6.230056419,1.0,solvent_844,solute_6470,"polar,large"
KBPCUJVKCFELBB-UHFFFAOYSA-N,Cl.Ic1ccc(SCCCCCCCCN2CCSC2)nc1,-6.229139405,1.0,solvent_844,solute_6471,"non-polar,large"
ZYFPOJDYNPQXHJ-ZPMIJRNTSA-N,Cl.O=[N+]([O-])c1ccc(CCN2CCC34CCCCC3C2Cc2ccccc24)cc1,-6.217965886,1.0,solvent_844,solute_6474,"polar,large"
KTFMYEBLIXUAHY-HDPAMLMOSA-N,CCC(=NC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.Cl,-6.212922206,1.0,solvent_844,solute_6475,"polar,large"
XQCPFIQSRCZCMP-HDPAMLMOSA-N,CCC(=NC(C)=O)C(c1ccccc1)(c1ccccc1)C(C)CN(C)C.Cl,-6.212922206,1.0,solvent_844,solute_6476,"polar,large"
CTSPAMFJBXKSOY-UHFFFAOYSA-N,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,-6.206228569,1.0,solvent_844,solute_6477,"polar,small"
JPPQVFOALJMRFH-UHFFFAOYSA-N,Cl.Cl.Clc1ccc(SCCCCCCCCCCN2CCSC2)nc1,-6.202108649,1.0,solvent_844,solute_6478,"non-polar,large"
FVJXQULTXSAVRF-UHFFFAOYSA-N,CC(C)N(CCSC(=O)N1c2ccccc2Sc2ncc(Cl)cc21)C(C)C.Cl,-6.19443382,1.0,solvent_844,solute_6480,"polar,large"
PYTDDYLZYYKESK-UHFFFAOYSA-N,CCCCCCCCCCSCCCCCN1CCSC1.Cl,-6.193029049,1.0,solvent_844,solute_6481,"non-polar,large"
YNAKDCXETKZUAM-UHFFFAOYSA-N,CCCCCCCCCSCCCCCCN1CCSC1.Cl,-6.193029049,1.0,solvent_844,solute_6482,"non-polar,large"
IOVDQEIIMOZNNA-MHKBYHAFSA-N,Cl.Cl.OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-6.192164539,1.0,solvent_844,solute_6483,"polar,large"
BEHGHYQVNYVAMD-UHFFFAOYSA-N,NC(=O)C(CCN1CCCCC1)(CCN1CCCCC1)c1cccc2ccccc12,-6.191935004,1.0,solvent_844,solute_6484,"polar,large"
HUCJFAOMUPXHDK-UHFFFAOYSA-N,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,-6.190513002,1.0,solvent_844,solute_6485,"polar,small"
RSHDGEKIBABJND-UHFFFAOYSA-N,CC(C)CNC12CC3CC(CC(C3)C1)C2.Cl,-6.188410459,1.0,solvent_844,solute_6486,"non-polar,small"
RLCFKYRNUBRPIK-UHFFFAOYSA-N,CN1CCCC(CN2c3ccccc3Sc3ccccc32)C1.Cl,-6.188043051,1.0,solvent_844,solute_6487,"non-polar,large"
FFWNQTREFJXEEJ-UHFFFAOYSA-N,CCCCOc1ccc(OCC(=O)N(CCN(CC)CC)c2ccc(OC)cc2)cc1.Cl,-6.187474971,1.0,solvent_844,solute_6488,"polar,large"
MCZDSVGBUYVFMC-UHFFFAOYSA-N,CCCCOc1ccc(OCC(=O)N(CCN(CC)CC)c2cccc(OC)c2)cc1.Cl,-6.187474971,1.0,solvent_844,solute_6489,"polar,large"
HRQSJRDRVTZESR-UHFFFAOYSA-N,CCCCOc1ccc(OCC(=O)N(CCN(CC)CC)c2ccccc2OC)cc1.Cl,-6.187474971,1.0,solvent_844,solute_6490,"polar,large"
RSCFQUYOMSFUAW-UHFFFAOYSA-N,CC(CC12CC3CC(CC(C3)C1)C2)N(C)CC(=O)c1ccc(Cl)cc1.Cl,-6.183155915,1.0,solvent_844,solute_6491,"polar,large"
RNRHMQWZFJXKLZ-XUWXXGDYSA-N,Cc1cc(O)c(C2CC3CCC2(C)C3(C)C)cc1C,-6.17425481,1.0,solvent_844,solute_6492,"polar,small"
IHTNSEAIRWVJJI-UHFFFAOYSA-N,CCCCC(C)Oc1ccc(C(=O)OCCCN2CCCCC2C)cc1,-6.172533262,1.0,solvent_844,solute_6493,"polar,large"
JIKBYFBMUAUPJS-UHFFFAOYSA-N,C[NH+](C)CCON=C1c2ccccc2CCc2ccccc21.[Cl-],-6.171334139,1.0,solvent_844,solute_6494,"polar,large"
ZJYIVGNBYBGBFS-UHFFFAOYSA-N,CCOC(=O)N1CCN(c2nc(-c3ccccc3)c(-c3ccccc3)o2)CC1,-6.170312346,1.0,solvent_844,solute_6495,"polar,large"
FIFASUIQVWVKCG-BTJKTKAUSA-N,CN1CC[NH+](C2Cc3ccccc3Sc3ccc([N+](=O)[O-])cc32)CC1.O=C([O-])C=CC(=O)O,-6.162962495,1.0,solvent_844,solute_6496,"polar,large"
CPIRVEAKCHZXJX-UHFFFAOYSA-N,O=C(OCC[NH+]1CCCCC1)n1c2ccccc2c2ccccc21.[Cl-],-6.160480633,1.0,solvent_844,solute_6497,"polar,large"
CEUUNELRXHVARR-UHFFFAOYSA-N,C1CCC(CNC2CCC(NCC3CCCCC3)CC2)CC1.CC(=O)O.CC(=O)O,-6.155847342,1.0,solvent_844,solute_6498,"polar,large"
FGRDQLLXKJFDOQ-UHFFFAOYSA-N,CC[NH+](CC)CCC(C#N)(CC=C(C)C)c1cccc2ccccc12.[Cl-],-6.146087063,1.0,solvent_844,solute_6500,"polar,large"
BSMUOLWVMZUZON-MUCZFFFMSA-N,CCCCCOc1cccc(NC(=O)OC2CCCCC2[NH+]2CCCC2)c1.[Cl-],-6.145476528,1.0,solvent_844,solute_6501,"polar,large"
CLZXREZAEIUCGG-UHFFFAOYSA-N,COc1c(C)cc(N(CCCl)CCCl)c2ccccc12,-6.144232188,1.0,solvent_844,solute_6503,"non-polar,large"
YDOWCNBJMHAORA-UHFFFAOYSA-N,CC[NH+](CC)CCN1CCc2cc(OC)c(OC)cc2C1CCc1ccc(Cl)cc1.[Br-],-6.143361905,1.0,solvent_844,solute_6504,"polar,large"
LBVWPKTYUAVUEG-UHFFFAOYSA-N,O=S(=O)(O)SCCNc1c2ccccc2nc2ccccc12,-6.136886819,1.0,solvent_844,solute_6505,"polar,large"
QAMAVRZEFVPISR-UHFFFAOYSA-N,C1CCC([NH2+]CC23CCC(C[NH2+]C4CCCCC4)(CC2)CC3)CC1.[Cl-].[Cl-],-6.135225841,1.0,solvent_844,solute_6506,"polar,large"
TZZYWZRIMDHLAL-UHFFFAOYSA-N,Brc1ccc(OCCCCCCCCCCN2CCSC2)nc1.Cl,-6.13483519,1.0,solvent_844,solute_6507,"polar,large"
KXGYVTYDPUHCRZ-UHFFFAOYSA-N,CCCCOc1ccc(OCC(=O)N(CCN(CC)CC)c2cc(OC)c(OC)c(OC)c2)cc1.Cl,-6.133640661,1.0,solvent_844,solute_6508,"polar,large"
TXIBUQJIDAECIO-UHFFFAOYSA-N,COc1ccc2c3ccc(Cl)cc3n(CC[NH+]3CCCC3)c2c1.[Cl-],-6.12807839,1.0,solvent_844,solute_6509,"non-polar,large"
VCTHNOIYJIXQLV-UHFFFAOYSA-N,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1.Cl.Cl,-6.124817978,1.0,solvent_844,solute_6510,"non-polar,large"
XEEHZVDPOLUQNX-WPZRWFQASA-N,O=C(O)C(O)C(O)C(=O)O.Oc1ccc2c(c1)C13CCCCC1C(C2)N(CCCCc1ccccc1)CC3,-6.121899577,1.0,solvent_844,solute_6512,"polar,large"
MXLCXWPNZGESLV-UHFFFAOYSA-N,CC(C)C(CCN(C)Cc1ccccc1)(C(N)=O)c1cccc2ccccc12,-6.120165975,1.0,solvent_844,solute_6514,"polar,large"
VRBKIVRKKCLPHA-UHFFFAOYSA-N,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,-6.117258369,1.0,solvent_844,solute_6515,"polar,large"
MPEKZXIZMHBUPD-UHFFFAOYSA-N,CCN(CC)CCC(CC=C(C)C)(C(N)=O)c1cccc2ccccc12,-6.106277143,1.0,solvent_844,solute_6518,"polar,large"
DMNGQHXPFKCWOC-HPABIPFQSA-M,C=CC1C[N+]2(CCCC)CCC1CC2C(O)c1ccnc2ccc(OC)cc12.[Cl-],-6.105577877,1.0,solvent_844,solute_6519,"polar,large"
YXUJYFMPMLQKNJ-UHFFFAOYSA-N,C1CCC(NCC2CCC(CNC3CCCCC3)CC2)CC1.Cl.Cl,-6.104942883,1.0,solvent_844,solute_6520,"polar,large"
VLFMJVSCBCADEJ-UHFFFAOYSA-N,C1CCC(CNCC2CCC(CNCC3CCCC3)CC2)C1.Cl.Cl,-6.104942883,1.0,solvent_844,solute_6521,"polar,large"
UFWWXJRCWHOHOQ-UHFFFAOYSA-N,CC1CCCCN1CCCOC(=O)c1ccc(OC2CCCCC2)cc1.Cl,-6.103505485,1.0,solvent_844,solute_6522,"polar,large"
GGLQKLQQWQDYAR-UHFFFAOYSA-N,C[NH+](C)CCCN1c2ccccc2NC(=O)c2ccc(Cl)cc21.[Cl-],-6.102922489,1.0,solvent_844,solute_6523,"polar,large"
IYBPCWPWORICBI-UHFFFAOYSA-N,CN(C)CCC(=O)Nc1ccc(Cl)cc1Sc1ccc(Cl)cc1,-6.102001148,1.0,solvent_844,solute_6524,"polar,large"
AVQUSBNDWUJYRJ-BTJKTKAUSA-N,C1=Cc2ccccc2C2(OCC(CN3CCCC3)O2)c2ccccc21.O=C(O)C=CC(=O)O,-6.101282587,1.0,solvent_844,solute_6525,"polar,large"
JWRMHDSINXPDHB-OJAGFMMFSA-N,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C,-6.100946962,1.0,solvent_844,solute_6526,"polar,large"
LBFGUYIPERWUIL-UHFFFAOYSA-N,CC1CC(OC(=O)C2c3ccccc3-c3ccccc32)CC(C)[NH+]1C.[Cl-],-6.100610001,1.0,solvent_844,solute_6527,"polar,large"
NJMYODHXAKYRHW-BLLMUTORSA-N,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-6.098809171,1.0,solvent_844,solute_6528,"polar,large"
UQYAKSUWIJOUJG-UHFFFAOYSA-N,CNC1C=CC2(CC1)c1ccccc1C=Cc1ccccc12.Cl,-6.093722182,1.0,solvent_844,solute_6529,"non-polar,large"
FIGNDHCQIMVMAZ-UHFFFAOYSA-N,CCCCCCCCOc1ccc(C(=O)CCN2CCCCC2)cc1.Cl,-6.092087818,1.0,solvent_844,solute_6531,"polar,large"
QBISHGLLUNDCHP-UHFFFAOYSA-N,CCC(OC(=O)c1ccc(N)cc1)C(CCN1CCOCC1)(c1ccccc1)c1ccccc1.Cl,-6.091513465,1.0,solvent_844,solute_6532,"polar,large"
GJNMJOHYRWHJQB-UHFFFAOYSA-N,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1.Cl,-6.089268473,1.0,solvent_844,solute_6533,"non-polar,large"
RBDRSDNCAYGHIW-UHFFFAOYSA-N,Cc1ccc(C(=O)OC(C)C)cc1N(CCCl)CCCl,-6.087778702,1.0,solvent_844,solute_6534,"polar,large"
JWRCUYLINWYGMN-UHFFFAOYSA-N,C1CC(CNC2CC3CCC2C3)CCC1CNC1CC2CCC1C2.Cl.Cl,-6.085989724,1.0,solvent_844,solute_6536,"polar,large"
OKHORWCUMZIORR-UHFFFAOYSA-N,COC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,-6.077568842,1.0,solvent_844,solute_6537,"polar,large"
YWKRLOSRDGPEJR-KIUKIJHYSA-N,CN(C)CCC=C1c2ccccc2Sc2ccc(Cl)cc21.Cl,-6.077111571,1.0,solvent_844,solute_6538,"non-polar,large"
SMANXXCATUTDDT-QPJJXVBHSA-N,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,-6.076980493,1.0,solvent_844,solute_6539,"non-polar,large"
OMPPEMJDJUYBCE-UHFFFAOYSA-N,CCCCOc1ccc(OCC(=O)N(CCN2CCCC2)c2cccc(OC)c2)cc1.Cl,-6.076763345,1.0,solvent_844,solute_6540,"polar,large"
DHXFICREWVJWEG-UHFFFAOYSA-N,CCCCOc1ccc(OCC(=O)N(CCN2CCCC2)c2ccccc2OC)cc1.Cl,-6.076763345,1.0,solvent_844,solute_6541,"polar,large"
HUOVSPHZAQPRFC-UHFFFAOYSA-N,Cc1ccc(C(C)C)c(OCC[NH+](CCCl)Cc2ccccc2)c1.[Cl-],-6.075977631,1.0,solvent_844,solute_6542,"non-polar,large"
YAPSKXXWJVKWBA-UHFFFAOYSA-N,C1=C(CNC2CCCCC2)CCC(CNC2CCCCC2)C1.CC(=O)O.CC(=O)O,-6.069298022,1.0,solvent_844,solute_6543,"polar,large"
JANJEPMDLDHTLL-UHFFFAOYSA-N,Cc1nc2ccc(I)cc2c(=O)n1-c1ccccc1,-6.067550791,1.0,solvent_844,solute_6544,"polar,large"
GBSIBTZJMPWWAV-UHFFFAOYSA-N,CN1CCC(OC(=O)C(c2ccccc2)c2ccccc2)(c2ccccc2)CC1.Cl,-6.061795344,1.0,solvent_844,solute_6545,"polar,large"
MGVXLAPXABNABN-UHFFFAOYSA-N,CCCN(CCC)CCOc1c(C(N)=O)cc(Br)cc1-c1ccccc1,-6.059109035,1.0,solvent_844,solute_6546,"polar,large"
FHKYKCHMWGFEQE-UHFFFAOYSA-N,Cl.Cl.OCCOCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-6.059051505,1.0,solvent_844,solute_6547,"polar,large"
JYGLAHSAISAEAL-UHFFFAOYSA-N,O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1,-6.054840215,1.0,solvent_844,solute_6548,"polar,large"
QEORVDCGZONWCJ-QURGRASLSA-N,CCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C#N)cc1,-6.053485045,1.0,solvent_844,solute_6549,"polar,large"
ODYKCPYPRCJXLY-PZORDLPLSA-N,CC12CCC3c4ccc(OC5CCCC5)cc4CCC3C1CC(O)C2O,-6.051830381,1.0,solvent_844,solute_6550,"polar,large"
OCJYIGYOJCODJL-UHFFFAOYSA-N,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1,-6.05092207,1.0,solvent_844,solute_6551,"non-polar,large"
FBSMERQALIEGJT-UHFFFAOYSA-N,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21.Cl,-6.049561626,1.0,solvent_844,solute_6552,"non-polar,large"
XHOJAWVAWFHGHL-UHFFFAOYSA-N,CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1,-6.046185572,1.0,solvent_844,solute_6553,"polar,large"
YMCXHQCNURJAPH-UHFFFAOYSA-N,Clc1ccccc1C[NH2+]CCCCCC[NH2+]Cc1ccccc1Cl.[Cl-].[Cl-],-6.044034667,1.0,solvent_844,solute_6554,"polar,large"
XMRKEVYDRNKBOR-CAKYRVLISA-N,COc1ccc2c(c1)C13CCCCC1C(C2)N(CCc1ccc(OC)c(OC)c1)CC3,-6.038293715,1.0,solvent_844,solute_6555,"polar,large"
RKWPZPDLTYBKCL-RVZGXXANSA-N,COC1C(C)OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C1O,-6.03630769,1.0,solvent_844,solute_6556,"polar,large"
JKESDNYEZGICTN-UHFFFAOYSA-N,CC(C)=CCC(C#N)(CCN1CCCC1)c1cccc2ccccc12.Cl,-6.035487432,1.0,solvent_844,solute_6557,"polar,large"
YXTRQSJMIXMKRY-UHFFFAOYSA-N,CCCCOc1ccc(OCC(=O)N(CCN(CC)CC)c2ccc(OC)c(OC)c2)cc1.Cl,-6.031897383,1.0,solvent_844,solute_6560,"polar,large"
GDLIGKIOYRNHDA-UHFFFAOYSA-N,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,-6.030505234,1.0,solvent_844,solute_6561,"non-polar,large"
NPXVUKFDUUECTA-UHFFFAOYSA-N,C=CC[NH+]1CCc2cc(OC)c(OC)cc2C1CCc1ccc([N+](=O)[O-])cc1.[Cl-],-6.022245949,1.0,solvent_844,solute_6562,"polar,large"
OYVFJKVYVDYPFV-UHFFFAOYSA-M,CCN1C(=CC=CC=CC=Cc2sc3ccccc3[n+]2CC)Sc2ccccc21.[I-],-6.021678493,1.0,solvent_844,solute_6563,"non-polar,large"
YZKZXTBSUSEYQZ-UHFFFAOYSA-N,CCOc1ccc(Cc2nc(C)cc3cc(OC)c(OC)cc23)cc1OC.O=P(O)(O)O,-6.017555248,1.0,solvent_844,solute_6566,"polar,large"
LUEYGEDBAGAETN-UHFFFAOYSA-N,CCCCCOc1ccc(C(=O)OCCCN2CCCCC2C)cc1,-6.01590874,1.0,solvent_844,solute_6567,"polar,large"
WHNRZMDIPJNSTO-WLHGVMLRSA-N,O=C(O)C=CC(=O)O.c1ccc2c(c1)COc1ccccc1C21OCC(CN2CCCCC2)O1,-6.011786949,1.0,solvent_844,solute_6568,"polar,large"
IIBYAHWJQTYFKB-UHFFFAOYSA-N,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,-6.00789975,1.0,solvent_844,solute_6569,"polar,large"
VCWVDELCRZSGGD-UHFFFAOYSA-N,CCOc1cc2c(cc1OCC)C(CCc1ccc(Cl)cc1)[NH+](C)CC2.O=C([O-])C(=O)O,-6.004663165,1.0,solvent_844,solute_6570,"polar,large"
ILEKKZUHFYUQIE-BTJKTKAUSA-N,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2.O=C(O)C=CC(=O)O,-6.002439162,1.0,solvent_844,solute_6571,"polar,large"
HOCKJJPTFSEXEJ-UHFFFAOYSA-N,CC(C)=CCC(CCN1CCCC1)(C(N)=O)c1cccc2ccccc12,-5.995692207,1.0,solvent_844,solute_6572,"polar,large"
CPBGSLIVFJMDAK-UHFFFAOYSA-N,COC(=O)C1CCc2cc(C3CCCCC3)ccc21,-5.995586433,1.0,solvent_844,solute_6573,"polar,small"
WNHQFWFQAJPQMC-UHFFFAOYSA-N,O=C(Oc1ccc(N(CCCl)CCCl)cc1)c1cccc(F)c1,-5.993007278,1.0,solvent_844,solute_6574,"polar,large"
DFINKRRPZPLYKC-UHFFFAOYSA-N,O=C(Oc1ccc(N(CCCl)CCCl)cc1)c1ccc(F)cc1,-5.993007278,1.0,solvent_844,solute_6575,"polar,large"
HJHVQCXHVMGZNC-JCJNLNMISA-M,CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)[O-].[Na+],-5.990985084,1.0,solvent_844,solute_6576,"polar,large"
STOJUOWCDNPDIQ-UHFFFAOYSA-N,CCN(CC)CCCN(C(=O)Cc1ccccc1)c1c(C)cccc1C,-5.989077924,1.0,solvent_844,solute_6577,"polar,large"
DOQPXTMNIUCOSY-UHFFFAOYSA-N,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC.Cl,-5.98613456,1.0,solvent_844,solute_6578,"polar,large"
DSXBQRQLQMPKOA-XJXJHPFJSA-M,C=CC1C[N+]2(CCC)CCC1CC2C(O)c1ccnc2ccc(OC)cc12.[Br-],-5.983259519,1.0,solvent_844,solute_6579,"polar,large"
MMNICIJVQJJHHF-UHFFFAOYSA-N,O=C(OCCN1CCCCCC1)C(c1ccsc1)C1CCCCC1,-5.982029001,1.0,solvent_844,solute_6580,"polar,large"
IEISBKIVLDXSMZ-UHFFFAOYSA-N,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1.Cl,-5.980721518,1.0,solvent_844,solute_6581,"non-polar,large"
MUAYIAAIKPJCDG-UHFFFAOYSA-N,CCOC(=O)C(C)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,-5.980405219,1.0,solvent_844,solute_6582,"polar,large"
HYSSJKYEXPISGA-UHFFFAOYSA-N,COc1ccc(C(=O)Oc2ccc(N(CCCl)CCCl)cc2)cc1,-5.978436508,1.0,solvent_844,solute_6583,"polar,large"
NXLIEUOZIPULBY-UHFFFAOYSA-L,C[N+]1(CCCCCCC[N+]2(C)CCCCC2)CCCCC1.[I-].[I-],-5.974971986,1.0,solvent_844,solute_6586,"non-polar,large"
IZLPZXSZLLELBJ-UHFFFAOYSA-N,CCCCSc1ccc(C(SCCN(C)C)c2ccccc2)cc1,-5.965858004,1.0,solvent_844,solute_6587,"non-polar,large"
LMBIKHIZFDMXHT-UHFFFAOYSA-N,Cc1ncc(C(=O)NN=C2CC(C)(C)CC(=O)C2=NNc2ccccc2)c(=O)[nH]1,-5.964531676,1.0,solvent_844,solute_6588,"polar,large"
VZDUQCJRCXCFKK-UHFFFAOYSA-N,CN(C)CCCC1(c2ccc(C(F)(F)F)cc2)OC(C)(C)c2ccccc21.Cl,-5.961766435,1.0,solvent_844,solute_6590,"non-polar,large"
MJBCABRMQNZIRC-UHFFFAOYSA-N,CCOc1ccc(Cc2[nH+]c(C)cc3cc(OC)c(OC)cc23)cc1OC.[Cl-],-5.955969577,1.0,solvent_844,solute_6591,"polar,large"
GKQPCPXONLDCMU-CCEZHUSRSA-N,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1C=CC(=O)OC(C)(C)C,-5.953272132,1.0,solvent_844,solute_6592,"polar,large"
POYVBLZDHNJRJS-UHFFFAOYSA-N,CCCCCCCCOc1cccc(NC(=O)OCC[NH+]2CCCCC2)c1.[Cl-],-5.947656279,1.0,solvent_844,solute_6593,"polar,large"
DTNVIQYPPCCDBY-UHFFFAOYSA-N,CCCCCCC1CCCCN1CCCOC(=O)c1ccccc1,-5.947611931,1.0,solvent_844,solute_6594,"polar,large"
IWDBEHWZGDSFHR-BTJKTKAUSA-N,CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2.O=C(O)C=CC(=O)O,-5.944535982,1.0,solvent_844,solute_6595,"polar,large"
IHEHEFLXQFOQJO-UHFFFAOYSA-N,N#CC(CCN1CCC(C(N)=O)(N2CCCCC2)CC1)(c1ccccc1)c1ccccc1,-5.942900067,1.0,solvent_844,solute_6596,"polar,large"
IQCZDPRPOLRNQX-UHFFFAOYSA-N,CCCCSc1ccc(C(SCCN(C)C)c2ccccc2)cc1.Cl,-5.94260939,1.0,solvent_844,solute_6598,"non-polar,large"
NPQXZJGCNCIZRO-UHFFFAOYSA-N,C[NH+](C)CCCC1c2ccccc2CCc2ccccc21.[Cl-],-5.937236153,1.0,solvent_844,solute_6600,"non-polar,large"
YMTINGFKWWXKFG-UHFFFAOYSA-N,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,-5.9358196,1.0,solvent_844,solute_6601,"polar,large"
LTIQDBREXPREBY-BTJKTKAUSA-N,CCCNCC1COC2(O1)c1ccccc1C=Cc1ccccc12.O=C(O)C=CC(=O)O,-5.93339994,1.0,solvent_844,solute_6602,"polar,large"
SVWGJWSFYJTBFL-UHFFFAOYSA-N,CC(C)CCc1ccc(C(=O)OCCCN2CCCCC2C)cc1,-5.932772568,1.0,solvent_844,solute_6603,"polar,large"
HTMIBDQKFHUPSX-UHFFFAOYSA-N,CN1CCC(CN2c3ccccc3Sc3ccccc32)C1,-5.93047067,1.0,solvent_844,solute_6604,"non-polar,small"
JYCBKPOKWDDOOV-UHFFFAOYSA-N,CCCCOc1ccc(NC(=S)Nc2ccc(N(C)C)cc2)cc1,-5.927386813,1.0,solvent_844,solute_6605,"polar,large"
QDWJJTJNXAKQKD-UHFFFAOYSA-N,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,-5.923847702,1.0,solvent_844,solute_6606,"polar,large"
MAYVLFIUCRDJPJ-UHFFFAOYSA-N,C[NH+](C)CCCC1c2ccccc2C(C)(C)c2ccccc21.[Cl-],-5.920702913,1.0,solvent_844,solute_6607,"non-polar,large"
JDJRKRKGKINSID-UHFFFAOYSA-N,Cc1cc2cc3c(cc2c(Cc2ccc4c(c2)OCO4)n1)OCO3.Cl,-5.91915094,1.0,solvent_844,solute_6608,"polar,large"
JJGAIWGZQREFFO-UHFFFAOYSA-N,Cl.Cl.c1ccc(CCNCC2CCC(CNCCc3ccccc3)CC2)cc1,-5.914168845,1.0,solvent_844,solute_6609,"polar,large"
JBWMXRJDMMPGCX-UHFFFAOYSA-N,CCCCCCCOc1ccccc1NC(=O)OC(C)C[NH+](CC)CC.[Cl-],-5.909404438,1.0,solvent_844,solute_6611,"polar,large"
